Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SPSB,SPY,TEX,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-07-12,0.0,0.0,0.0,27464.486895150345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.100779155153,0.0,0.0,2101.311127535533,0.0,2066.6519966669875,0.0,,48837.92634023812,0.0,0.0,2004.7050754610318,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0,27641.695072068316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.9570695297007,0.0,0.0,2106.4836064642877,0.0,2075.730684228638,0.0,,48703.2711641425,0.0,0.0,2016.706724233556,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,0.0,0.0,0.0,27480.08032040779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2507.63102658384,0.0,0.0,2124.971004795225,0.0,2081.51948146824,0.0,,48206.38600741254,0.0,0.0,1988.6968556122974,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,0.0,0.0,0.0,27815.27259909572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546.275317985419,0.0,0.0,2211.79139509784,0.0,2147.3507843422885,0.0,,49525.84538303225,0.0,0.0,2057.7703401043746,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-18,0.0,0.0,0.0,27516.942486155967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536.5605603435542,0.0,0.0,2146.6550787093,0.0,2121.201627892151,0.0,,48939.82654281237,0.0,0.0,2044.4114268756966,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,0.0,0.0,0.0,27419.789050237683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2595.167784383055,0.0,0.0,2226.9680636841804,0.0,2176.535585038364,0.0,,50234.95434294455,0.0,0.0,2158.460506886302,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,0.0,0.0,0.0,27167.906044249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.149104311713,0.0,0.0,2257.246872558404,0.0,2163.667797825983,0.0,,50140.63519308991,0.0,0.0,2168.7690425994606,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,0.0,0.0,0.0,27420.703156440715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.8216687201057,0.0,0.0,2316.3634672164917,0.0,2201.557054439836,0.0,,50578.33177052882,0.0,0.0,2191.802097510037,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,27623.864790714048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2643.779107001261,0.0,0.0,2182.5634256223275,0.0,2181.4180901098916,0.0,,50264.99964533763,0.0,0.0,2159.472002855735,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,0.0,0.0,0.0,27621.89173560586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.4533612726955,0.0,0.0,2266.1475848653936,0.0,2191.4124521226768,0.0,,50572.70433858248,0.0,0.0,2224.8560961572,0.0,0.0,0.0,0.0,0.0,0.0
