Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-06-22,0.0,0.0,0.0,26742.161471560597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.601883464493,0.0,0.0,2075.518175803125,0.0,2007.6388030638918,0.0,,47470.76090953022,0.0,0.0,0.0,1984.508153455099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,0.0,0.0,0.0,26919.84357026327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.6485232141567,0.0,0.0,2120.8777503967285,0.0,2016.474886630458,0.0,,47982.56474188536,0.0,0.0,0.0,1955.744379437063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,0.0,0.0,0.0,26925.594172398145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.7052648405515,0.0,0.0,2178.4041674440523,0.0,2107.72430981071,0.0,,49632.53028494488,0.0,0.0,0.0,2077.9810450212717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,0.0,0.0,0.0,26619.92358426121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.956800811109,0.0,0.0,2145.4584790165536,0.0,2082.541268596251,0.0,,49263.57880376701,0.0,0.0,0.0,2034.9784285945207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-28,0.0,0.0,0.0,26572.484365508535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.3468583944486,0.0,0.0,2079.5275748256245,0.0,2011.3977088240063,0.0,,48408.213359603906,0.0,0.0,0.0,1997.827703679468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-29,0.0,0.0,0.0,26733.927383527254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.1077385960234,0.0,0.0,2086.3528031388705,0.0,2039.2046945608854,0.0,,48127.51393414046,0.0,0.0,0.0,1945.5277705278604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,0.0,0.0,0.0,26876.909639461755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465.1852494807827,0.0,0.0,2068.645717629188,0.0,1995.8551929005807,0.0,,47866.47144401622,0.0,0.0,0.0,1907.3623211467748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,27080.74755313577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2485.218061050982,0.0,0.0,2122.615663636534,0.0,2011.8159249435485,0.0,,48415.20308788593,0.0,0.0,0.0,1944.9370591122533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,0.0,0.0,0.0,27106.621512924175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.592531403061,0.0,0.0,2124.6436900866684,0.0,2013.7380891763314,0.0,,48461.4607849966,0.0,0.0,0.0,1946.795324773484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,0.0,0.0,0.0,27096.462813986545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2522.9037683766364,0.0,0.0,2126.5974271297455,0.0,2015.693130254931,0.0,,48239.64257172229,0.0,0.0,0.0,1953.5872074093822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
