Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,FFH.TO,GOOG,GSL,HBM.TO,ISRG,L.TO,MA,MP,RY.TO,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG.TO,WSC,XBB.TO,XIU.TO
2025-04-11,1103.0561979845734,5808.608558654785,2681.8762257395547,0.0,3820.068322424955,2987.073865546315,5232.249567025028,2909.6064869600928,7244.596269739623,2544.7182912264784,1675.2541589736938,2015.555596622923,3182.785085309937,0.0,0.0,2688.967564518417,2149.69482421875,5508.970938328857,1013.3148193359375,3550.956521673397,7752.012750531044,0.0,9169.826070616255,0.0,0.0,2711.6059842247705,26768.663476955568,1433.1229438640003,1520.658997297287,2386.8013458251953,2055.4334218228905,5078.057891845703,0.0
2025-04-14,1121.1526337032628,5852.857666015625,2776.37011616379,0.0,3788.2100985882644,3016.587697316129,5186.804662298091,2989.159514697215,7150.9358813359995,2555.800634269085,1696.3531112670898,2069.9398563173586,3222.108313003264,0.0,0.0,2740.150786744551,2149.69482421875,5440.011808450217,1037.4565887451172,3550.1061458780896,9378.132244722308,0.0,9167.913881894434,0.0,0.0,2722.846310924164,26810.68228409449,1447.0764099558437,1551.5182819846996,2356.4846954345703,2028.3440518620046,5126.9027099609375,0.0
2025-04-15,1121.154017392364,5979.625617980957,2809.771976317138,0.0,3819.4954346298437,3017.9592050858446,5292.610636601921,2857.423035282611,7224.00454525291,2587.2015691381057,1749.1002368927002,2049.962412260154,3230.610071732808,0.0,0.0,2745.3055783218383,2210.4080200195312,5429.5622219539655,1039.8263549804688,3590.9322750558204,8537.58830820823,0.0,9181.670017811994,0.0,0.0,2672.3274877566655,26956.271355729084,1472.2651801607572,1547.9039925537109,2333.006523132324,2009.7645537489825,5134.138641357422,0.0
2025-04-16,1081.9222764707229,5940.159820556641,2774.914229408678,0.0,3643.729926606902,3062.4347233474055,5204.985103065701,2830.8284801244736,7106.412078202993,2476.9497846887043,1743.8254222869873,2061.36495835628,3185.044935764163,0.0,0.0,2734.8689182391036,2199.164628982544,5374.449777912232,1053.2550048828125,3578.129557230568,9430.884294409065,0.0,9250.85960447439,0.0,0.0,2645.26329349399,27217.833072025314,1439.1155836562393,1539.875811145248,2318.19002532959,1933.054745010213,5146.8031005859375,0.0
2025-04-17,1089.367003266234,6007.131744384766,2819.8744935767954,0.0,3599.2144359549347,3036.181075197569,5233.508758726739,2849.9838860023947,7142.925210449312,2500.851131599096,1729.056308746338,2073.7717870758743,3221.243651610537,0.0,0.0,2765.6219002364523,2190.1702165603638,5352.505140420282,1054.9335479736328,3580.1751976046216,8947.47593413001,0.0,9196.807611151307,0.0,0.0,2658.4151008267836,26789.35788117053,1442.2927920662187,1496.5010825211812,2313.859275817871,1928.6762977696935,5135.947799682617,0.0
2025-04-21,1068.2411119677708,5996.368598937988,2737.3206042853926,0.0,3549.4651639001186,2994.497450207755,4938.355264801457,2849.9838860023947,6656.661985268829,2426.8862233194145,1706.9027404785156,2079.7223421187405,3139.833141040115,0.0,0.0,2714.4563263451655,2156.4406871795654,5192.619831117627,1063.573226928711,3524.7421077669605,7874.458014689763,0.0,9155.049851062882,0.0,0.0,2582.900545872373,26321.088622229694,1395.1776793261015,1455.8228969624633,2287.645782470703,1840.1820838886988,5097.957931518555,0.0
2025-04-22,1102.6063789635082,6033.442276000977,2804.5870369603435,0.0,3614.5722587221608,3022.0506350115556,5097.419744566323,2958.6865285019794,6929.752372168878,2485.820259086804,1720.6167278289795,2148.6719065305333,3221.081689572893,0.0,0.0,2690.666027052108,2205.9107065200806,5298.426133298315,1067.6708984375,3642.6922003102663,7744.787149859562,0.0,9173.006922073197,0.0,0.0,2616.62406099333,26419.49146143097,1419.1017940613092,1492.5826230011444,2346.4553604125977,1858.273576163465,5112.430145263672,0.0
2025-04-23,1130.4795223973997,6026.266380310059,2894.001926734858,0.0,3756.0404778460597,3016.2727548800945,5219.265214866446,2914.1220987439156,7244.161701602434,2550.863516903487,1729.056308746338,2169.9816875691126,3176.7629701638652,0.0,0.0,2792.7025367630354,2264.375138282776,5405.132142728253,1064.412612915039,3664.59212886366,7765.5224519336025,0.0,9212.780935517745,0.0,0.0,2653.688573651507,26700.789969868787,1426.1888800901797,1526.8504226151526,2309.9842376708984,1928.5753578767753,5103.384704589844,0.0
2025-04-24,1153.5549007100635,6002.347969055176,2962.5673905742733,0.0,3936.094533103078,3045.4722750997735,5509.200867960681,2986.66380654381,7544.398306461835,2709.5092000022655,1772.308931350708,2224.8452042168396,3237.435303556209,0.0,0.0,2848.01872424038,2349.823236465454,5639.877382181468,1062.9808044433594,3709.4940346650037,8841.201216958485,0.0,9272.545702642587,0.0,0.0,2802.3351640218825,27034.717878946572,1444.5626333254186,1579.635752933582,2296.9914627075195,2060.6616397425432,5121.4755859375,0.0
2025-04-25,1157.2482239991368,6031.050621032715,2991.857414671653,0.0,3967.6557282189697,2996.5818453234306,5506.1082550807805,3025.464788137625,7705.658919519283,2723.109647670973,1807.1223812103271,2201.439032629385,3242.747649607016,0.0,0.0,2858.1766717048563,2316.093921661377,5704.950890219712,1068.4608459472656,3691.4877746467027,8287.707582147494,0.0,9268.74333518825,0.0,0.0,2769.8058013101218,27202.262507174488,1281.0307663124768,1576.6246180365943,2323.8886108398438,2073.9823631035824,5119.480422973633,0.0
2025-04-28,1163.0770394721185,6075.299728393555,3015.492983323529,0.0,3951.40484266527,3007.3249722307764,5633.481649321038,3012.1826993188824,7776.072535335516,2730.5131991100643,1815.5619621276855,2212.4052312525555,3248.399022734957,0.0,0.0,2870.2493212949344,2313.845157623291,5703.783846215811,1075.0763702392578,3701.8928088644316,8444.889660474144,0.0,9305.164916735375,0.0,0.0,2759.2540054170604,27398.917674276618,1304.247982276138,1565.805235870448,2357.624412536621,2054.377407538641,5128.55078125,0.0
2025-04-29,1165.5692660516725,6075.299728393555,3056.3607368419025,0.0,3907.4125435684236,3048.65941311891,5665.971100834358,2982.6754571841634,7809.468455638398,2724.590429984446,1829.2763576507568,2208.88265918048,3222.311399439408,0.0,0.0,2876.6069858611136,2316.093921661377,5696.784435991547,1078.038558959961,3726.871426930338,8328.624674563887,0.0,9295.222565598902,0.0,0.0,2738.0863211478245,27547.5772666588,1326.894127714797,1601.8022122853927,2311.8076095581055,2074.7584684668527,5144.877777099609,0.0
2025-04-30,1172.4082965709022,6198.479965209961,3063.1449079336116,0.0,3936.7810682326344,2843.0650336346707,5620.553929513553,2941.0571819010243,7703.8256059630385,2689.8301216669715,1831.498041152954,2254.3630112468395,3202.120931798243,0.0,0.0,2890.6965878329693,2255.3805112838745,5705.4908582816715,1104.8957824707031,3783.8385010255297,8285.986476308011,0.0,9313.832794155227,0.0,0.0,2705.915339063591,27318.113852212515,1356.009456413798,1615.5925312085674,2326.62410736084,2072.613377011885,5163.019546508789,0.0
2025-05-01,1173.7659828229516,6131.508506774902,3051.733689770631,0.0,3880.599955562384,2795.1626361007584,5663.343073374381,3029.037213824847,8273.670654982652,2718.69434708952,1848.42720413208,2217.2152260400844,3193.726266616286,0.0,0.0,2886.9379762022472,2271.1212158203125,5705.364237000176,1105.1426696777344,3763.811767698644,8223.152299397214,0.0,9255.038260334404,0.0,0.0,2790.634430707669,27106.471540362236,1352.6350405460835,1600.0763020356317,2343.7198638916016,2109.00304543552,5152.134063720703,0.0
2025-05-02,1134.5743775942683,6093.23876953125,3089.213227373544,0.0,4057.227179348345,2856.301887331201,5582.784281040149,3206.66246658605,8537.243699101145,2841.451037616057,1881.227138519287,2224.8780388129653,3339.5124402618385,0.0,0.0,2954.0026817450507,2320.5910205841064,5864.49100076349,1110.9188842773438,3867.5638931211142,8484.373671059531,0.0,9237.349639550666,0.0,0.0,3066.197710257402,26923.702599493936,1368.5542809555482,1637.2794210581014,2354.433380126953,2255.690990852181,5133.992645263672,0.0
2025-05-05,1096.9618569885497,6124.332611083984,3109.2357274064743,0.0,4037.3410037361173,2844.5848373623767,5515.80210693206,3227.6176268439085,8557.135720182487,2818.3918195334772,1871.7044715881348,2163.128094302636,3413.9843599538435,0.0,0.0,2962.2680052341534,2298.1048822402954,5880.78073448583,1120.4472351074219,3872.744689086103,8533.888546387756,0.0,9228.177444440662,0.0,0.0,3111.5585175815067,26726.533400632798,1362.9786261568515,1637.8735279042485,2337.337448120117,2230.303765749559,5137.621490478516,0.0
2025-05-06,1094.8342594947462,6172.16943359375,3111.7456808336556,0.0,3995.966241511178,2879.3481533899694,5323.389504239458,3233.426022325284,9437.496060272679,2781.428557533468,1854.7755126953125,2171.9669710750168,3409.4729498043307,0.0,0.0,2880.2724939997006,2381.3042163848877,5865.57225586439,1120.052261352539,3857.931932509018,8360.936534356086,0.0,9248.827126761898,0.0,0.0,3036.1597493971203,26814.599413659154,1393.129064499226,1608.9382399277383,2326.3961639404297,2188.999315981164,5144.877777099609,0.0
2025-05-07,1078.2585782824754,6170.973838806152,3106.2573802655334,0.0,4053.1051180879876,2826.3903518583447,5304.400026307121,3169.9088201554105,9205.93841374739,2769.4772848385173,1847.3690166473389,2156.3273430227264,3417.6215857849456,0.0,0.0,2869.33234482437,2329.5854330062866,5905.971368310275,1130.7160949707031,3893.7437253454846,7968.2144384319945,0.0,9217.17055145069,0.0,0.0,2982.5228290971427,26825.666869242697,1373.9482097634027,1640.761768698212,2338.705108642578,2176.576451267647,5164.833267211914,0.0
2025-05-08,1090.1780155453598,6101.610260009766,3135.332184668805,0.0,4077.144654585689,2900.878450711116,5488.00004033008,3140.9445179342583,9334.468910684518,2873.751721170287,1865.3559589385986,2196.1733507603094,3437.2386886137538,0.0,0.0,2950.034620036562,2383.5529804229736,5956.010119650979,1089.0975189208984,3917.5251426987234,8083.668989014777,0.0,9229.14398937719,0.0,0.0,3132.696349089296,26651.420092991248,1359.7019032798707,1656.8529432259675,2369.477470397949,2286.7084799122313,5130.364852905273,0.0
2025-05-09,1103.0723708221994,6062.144462585449,3188.682439103057,0.0,4093.498264367039,2906.2643970283852,5493.545968783164,3222.602558526701,9422.4803196229,2947.191348055615,1933.0717945098877,2206.024594603136,3407.221403008414,0.0,0.0,2985.523178234026,2406.0391187667847,5976.506797542097,1077.100601196289,3953.664275994124,7488.248113407082,0.0,9299.92045763298,0.0,0.0,3187.981624741853,26865.505215859594,1348.2272800003848,1650.4013541321274,2369.2497024536133,2237.654000386092,5152.134063720703,0.0
2025-05-12,1172.6850981689786,5949.727836608887,3240.076065436202,0.0,4419.009711696934,2918.4769140565186,5949.123021273481,3391.5105420323835,9905.107713182406,3198.0502558893204,1905.5623893737793,2078.909271203528,3317.5320987485466,0.0,0.0,3142.3298162358433,2621.9080209732056,6253.8810926351,1055.9703063964844,4020.4760396246274,7211.657248112369,0.0,9225.837249792414,0.0,0.0,3467.3280896051365,26614.56586878871,1328.8805286118732,1680.9053287722782,2416.2060470581055,2463.574273789118,5139.435562133789,0.0
2025-05-13,1188.8613327409912,5932.984390258789,3273.661878632668,0.0,4567.997901266146,2888.8249702871667,6037.998372824295,3459.9980794215867,10158.25607567167,3234.204587257884,1893.9235515594482,2116.4029414328725,3324.808580398996,0.0,0.0,3312.4956340001504,2716.350746154785,6304.600428243459,1059.2781066894531,4023.2485710721085,7110.9816876104815,0.0,9280.245391153323,0.0,0.0,3639.87438960293,26602.116262200503,1317.1338146856797,1685.2885574257652,2431.7063751220703,2526.658417456374,5139.435562133789,0.0
2025-05-14,1181.931253838091,6015.503234863281,3290.0451360660527,0.0,4583.418585667909,2836.350885561626,5985.323085808632,3388.359930177043,10010.503469108426,3300.1914412498622,1881.227138519287,2132.442873893935,3274.072814872343,0.0,0.0,3336.32926265283,2669.129490852356,6307.741071694123,1051.5270233154297,3988.072529149649,7195.32089983776,0.0,9238.165926636022,0.0,0.0,3638.9521519117443,26345.77526516807,1301.813974406963,1673.9298691546446,2351.697883605957,2491.177927923668,5128.55078125,0.0
2025-05-15,1181.0034822332818,6019.091415405273,3326.6228623170628,0.0,4614.989973648499,2938.0424959058587,5995.10576852681,3441.5738998880533,9913.557690112157,3307.8054287062446,1921.4331607818604,2159.142381617121,3337.330589351477,0.0,0.0,3361.1651269850163,2619.659471511841,6265.723557804013,1073.0522918701172,4063.7884278861748,7301.790678767816,0.0,9304.588848924031,0.0,0.0,3645.010773640297,26667.025386468937,1333.2413944827204,1688.663224919128,2371.984848022461,2465.7979561533693,5157.576629638672,0.0
2025-05-16,1177.8911716933362,6063.340522766113,3305.6379967982766,0.0,4364.954109301258,2959.4751084930112,5999.700034441485,3474.748241079259,10144.000918679285,3331.5632559085725,1947.8845825195312,2192.8351553276443,3375.408612729778,0.0,0.0,3404.1270636404574,2549.9518632888794,6291.894967849483,1084.2098236083984,4064.249802573504,7285.6790348031645,0.0,9302.492761637724,0.0,0.0,3724.7923078542335,26691.80650199594,1344.7782799385895,1693.9610525908392,2390.448440551758,2493.1550455810475,5153.948486328125,0.0
2025-05-19,1163.8885892931648,6063.340522766113,3326.771292842057,0.0,4374.049820337945,2975.691556080992,5947.500458934846,3510.822915583849,10243.508821667456,3389.7997075409157,1947.8845825195312,2152.0694334093982,3351.2938768481254,0.0,0.0,3575.760796444698,2549.9518632888794,6268.958938808297,1084.2098236083984,4085.4440966123,7264.072252064943,0.0,9304.612035080267,0.0,0.0,3749.0546573412685,26610.47668064107,1353.386081872297,1671.8004994489365,2390.448440551758,2435.330845813669,5153.948486328125,0.0
2025-05-20,1153.540566632466,6112.373405456543,3309.3754598719606,0.0,4369.860385102162,2942.657096512721,5810.83087973966,3475.2958989106482,10190.208517642168,3306.6038165106693,1918.2585983276367,2137.7520075009706,3384.406413652003,0.0,0.0,3479.2381171732522,2628.653883934021,6220.980664195027,1099.5144653320312,4049.76727410889,7057.724802738012,0.0,9286.358112302609,0.0,0.0,3742.4506382080726,26426.8863964282,1336.9534289001022,1680.271139495453,2359.6759033203125,2394.4389070180114,5117.6656494140625,0.0
2025-05-21,1123.0975771166559,6259.472518920898,3274.194075501139,0.0,4262.9866651731445,2878.484555762875,5433.05035313113,3325.9920160077922,9971.725421309839,3093.5579487987166,1878.0525760650635,2087.165178453906,3341.3376180401247,0.0,0.0,3466.02085806711,2639.897060394287,6087.488929890387,1106.9200134277344,3955.599124084183,6645.168345272541,0.0,9198.55529248825,0.0,0.0,3523.9856492151303,25886.66542717108,1329.9080940778658,1634.3428164720535,2325.712333679199,2255.131682464439,5085.011306762695,0.0
2025-05-22,1115.1386898495402,6131.508506774902,3254.9367538590977,0.0,4215.296701276111,2842.6995261536467,5419.49211148145,3315.239991077093,10087.856424744677,3123.546509770761,1871.7044715881348,2069.473257334522,3244.0664969669306,0.0,0.0,3359.675878592693,2637.6485109329224,6017.472194892471,1106.7718505859375,3945.9593519737246,6818.959273083527,0.0,9194.449508344056,0.0,0.0,3532.5050213896684,25931.570582068616,1325.60111831635,1632.317134896839,2316.366828918457,2265.4646949783,5095.745529174805,0.0
2025-05-23,1081.193652197282,6229.573806762695,3272.8603482490444,0.0,4135.417142000366,2843.3510687841977,5420.882696698463,3265.5407937303603,10294.130371245228,3111.669368040716,1905.5623893737793,2080.954822679552,3249.1620495767274,0.0,0.0,3366.5610196056105,2718.599510192871,5981.55602969107,1107.7098083496094,3899.7692692062265,6685.168690646182,0.0,9210.068102889752,0.0,0.0,3437.0246049109737,25969.3348348487,1336.6703319762237,1614.4570046663284,2292.204475402832,2259.218398596863,5103.022171020508,0.0
2025-05-26,1071.768937443936,6202.068145751953,3244.3309768944337,0.0,4099.368903213315,2818.565709831662,5373.629114489668,3237.075226591877,10204.396915831785,3084.545090959632,1903.4462184906006,2062.815236326546,3220.8392551888537,0.0,0.0,3337.2148638591025,2795.052981376648,5929.415084129258,1111.0669708251953,3865.775161960555,6626.89438626112,0.0,9129.784367823217,0.0,0.0,3407.0642213703504,25742.961351564576,1325.0186388937364,1600.3838580846786,2330.955032348633,2239.524896948001,5112.118499755859,0.0
2025-05-27,1098.7708406154416,6247.512847900391,3291.7694966095733,0.0,4211.372384865783,2854.121792612659,5467.511254649871,3343.1564385999736,10600.185771290126,3214.510778749158,1935.1881694793701,2044.9128236648467,3220.949476818787,0.0,0.0,3394.1247002672026,2790.5556678771973,6045.83977574436,1130.6668090820312,3940.6197885461734,6316.613724215513,0.0,9166.962248444092,0.0,0.0,3606.0338898491173,26099.572936190634,1327.5018368001329,1634.9722321683657,2344.8597564697266,2297.49203004867,5137.587799072266,0.0
2025-05-28,1105.865032075817,6209.242645263672,3285.5377982868376,0.0,4227.842681914488,2837.1671632908783,5428.524337156341,3292.980802911339,10622.619407698585,3204.5582061465557,1958.4650287628174,2057.4416875496736,3241.8804034361383,0.0,0.0,3415.200721109014,2801.7988443374634,6103.025568741141,1145.9220123291016,3971.354143801873,6631.5623305683175,0.0,9174.684567835182,0.0,0.0,3541.0563111472,26127.312134400836,1324.5269684073573,1619.153537128259,2293.572311401367,2274.467621599906,5141.226470947266,0.0
2025-05-29,1106.5551298587525,6190.403533935547,3330.7180755157788,0.0,4185.055060632403,2889.1067844457666,5452.546803493897,3309.5401753017086,10492.371146611731,3223.228219265982,1945.7682075500488,2096.272776001124,3162.0935692939383,0.0,0.0,3443.233777035447,2808.544707298279,6158.199151754379,1139.7508239746094,3996.0377598168634,6708.9883068038835,0.0,9233.430834951869,0.0,0.0,3537.73318347814,26447.597002810428,1316.3123904474196,1932.5055599717416,2324.116729736328,2255.614079829934,5155.780456542969,0.0
2025-05-30,1107.8926380361663,6216.971893310547,3347.278255287969,0.0,4099.932202920518,2898.5663236495043,5392.996917199143,3259.1117908566653,10553.814080906068,3165.047684766454,1974.5215187072754,2098.292820749159,3172.470102599793,0.0,0.0,3404.5472549804354,2750.0802755355835,6100.352805857488,1143.0586242675781,4036.8470020572568,7370.2425717390315,0.0,9231.02325141296,0.0,0.0,3454.7553475008426,26400.68874191627,1332.798740567021,1930.727304858192,2304.5134201049805,2220.210637598293,5163.057098388672,0.0
2025-06-02,1106.1743739209924,6236.294548034668,3330.303156937938,0.0,4089.845178596368,2891.5882537869743,5354.966605360805,3177.9654402369288,10742.555764927329,3138.4672036788484,1931.020523071289,2081.7897544553794,3200.270535962627,0.0,0.0,3423.082102605427,2815.2907848358154,6075.655057514843,1155.7959747314453,3983.5808793217802,6893.983882367611,0.0,9154.926929923298,0.0,0.0,3362.3636021470957,26004.369527686824,1329.8289940999093,1912.2655677512375,2304.2854766845703,2188.5865524130213,5155.780456542969,0.0
2025-06-03,1113.5258534557142,6231.463768005371,3322.521104099572,0.0,4201.339239924891,2858.6089084851187,5372.689243737932,3239.1940334332653,10716.731542461639,3148.136006297465,1953.301441192627,2077.967391988427,3204.5454718471738,0.0,0.0,3417.8562537057405,2884.998393058777,6052.999688963755,1130.8642578125,3984.2170288949274,7390.067447423935,0.0,9130.70176871511,0.0,0.0,3479.7679468547794,25929.256224391338,1332.8087717675517,1952.0609514415264,2297.67529296875,2275.2942773976656,5144.865142822266,0.0
2025-06-04,1111.4092345330864,6178.3275146484375,3294.255539069156,0.0,4207.593706571613,2784.8939190375677,5341.5786148788175,3265.308279202727,10258.111092826584,3136.602024585518,1932.0813636779785,2032.9837110318258,3254.2125979727134,0.0,0.0,3443.42664060232,2882.749629020691,6121.827602044679,1112.1037292480469,4000.258882701164,8259.310216253853,0.0,9164.820491856895,0.0,0.0,3490.7717818027013,26358.437440394482,1322.7306500006234,1944.5813468605047,2326.3961639404297,2267.8031401026965,5153.961120605469,0.0
2025-06-05,1096.530754562722,6113.114311218262,3320.3085606245822,0.0,4255.150225100508,2755.2189138084327,5326.778279471055,3362.7331569514186,9901.307067443668,3138.7989059234114,1941.6303577423096,2018.8526536121667,3233.0142726293125,0.0,0.0,3441.2009306657665,2941.2142753601074,6107.006932873919,1109.585952758789,3998.735640727973,8690.127320504565,0.0,9126.976899854897,0.0,0.0,3480.8741176767035,26307.69961519434,1335.2983477875896,1983.0591835706218,2354.6613235473633,2247.1370885442457,5153.961120605469,0.0
2025-06-06,1113.501649761085,6096.207046508789,3345.6442570615627,0.0,4317.319161142084,2770.855050058599,5451.4443151685555,3381.360392549795,10196.731302602711,3208.0443173068393,1923.593210220337,2027.2909124292087,3266.9976383858884,0.0,0.0,3488.2623209661115,2965.9491777420044,6090.756431241811,1093.9356231689453,4027.047843012333,8605.237989001105,0.0,9077.175314696156,0.0,0.0,3541.018896388072,25949.41121470856,1339.3175102084133,1949.9646737000876,2334.3743591308594,2307.236761885729,5124.853500366211,0.0
2025-06-09,1101.93799229883,6073.262237548828,3325.6812449104837,0.0,4403.979345603446,2764.1957991101117,5463.4332130763505,3413.1624235256368,10243.963126138624,3234.486567187356,1899.1904067993164,2040.4471111027688,3214.726445000735,0.0,0.0,3484.8521606688983,3008.673334121704,5762.647785743233,1093.145751953125,3994.5096693305823,9287.771940240895,0.0,9096.516212742776,0.0,0.0,3638.890600150844,26022.20590958086,1298.4947878079838,1939.4788130695088,2364.0068283081055,2317.0049110112086,5117.576156616211,0.0
2025-06-10,1109.2834569883416,6127.606185913086,3309.616752044685,0.0,4509.94416153635,2747.694765688402,5553.141944727577,3473.7258753750302,9954.63275559814,3253.1226962217306,1905.556266784668,2029.8482082609871,3221.930050038791,0.0,0.0,3431.2277306793226,2952.4574518203735,5803.949576803716,1103.6121368408203,4032.5680444719183,9139.015328372421,0.0,9105.499464928871,0.0,0.0,3667.8523135290015,26172.06741261157,1293.9854112282774,1946.1342258517107,2395.690963745117,2333.16075213952,5126.672836303711,0.0
2025-06-11,1085.5618403357075,6111.9066162109375,3353.7675430915815,0.0,4474.492355095312,2730.6758296625367,5639.197960814472,3430.9484299863407,9972.3289231727,3288.145234538931,1871.6044692993164,2038.59965742756,3226.0921884409327,0.0,0.0,3495.4527018058093,2898.490333557129,5712.364952555217,1091.9115447998047,4031.750538721317,8586.152435213144,0.0,9099.004604688496,0.0,0.0,3686.3555865131566,26192.667290204303,1258.1883637476712,1971.9938865820222,2377.683433532715,2306.6892270450717,5121.214828491211,0.0
2025-06-12,1087.6485890086042,6223.010368347168,3328.221618942898,0.0,4530.859651805658,2734.9914849570723,5641.3932420120545,3440.2990056878753,10249.90053520014,3307.6205387210393,1916.166509628296,2100.1993649072756,3277.2420376125956,0.0,0.0,3543.60893498078,2941.2142753601074,5608.403263092041,1103.513412475586,4021.021279155684,9776.442005965919,0.0,9124.956863081316,0.0,0.0,3609.394156700655,26500.8191259476,1245.747575621208,1927.956975210327,2382.014533996582,2269.4616932470126,5126.672836303711,0.0
2025-06-13,1067.2017785880016,6278.562477111816,3299.6895016120807,0.0,4394.316901912614,2696.272276928762,5368.984596639693,3383.896896123008,10079.511536808968,3185.3595553922005,1917.2273502349854,2055.7908239364624,3226.5298184516723,0.0,0.0,3570.1910641810887,2954.7062158584595,5571.0842811995535,1108.7300872802734,3815.657689095933,10176.640201845023,0.0,9068.421462106111,0.0,0.0,3490.204536922447,26112.549139078852,1235.6457684673587,1920.8454768787851,2355.801040649414,2172.56371493233,5108.479827880859,0.0
2025-06-16,0.0,6243.540252685547,3297.224975060244,0.0,4543.6623628704365,2693.1873435296325,5444.848576951063,0.0,10447.424744244472,3240.9948671602774,1893.885591506958,0.0,3280.4450996077503,0.0,0.0,3522.423546913232,0.0,5640.511196155276,1099.2542266845703,3857.1872933031045,11531.797599338573,0.0,9042.885960240965,0.0,0.0,3555.219511329433,25825.62836300076,1250.6991978042788,1932.8672506152543,2307.704803466797,2151.062891323795,5101.203186035156,0.0
2025-06-17,0.0,6215.764663696289,3271.0305552979007,0.0,4477.218852475606,2649.5172759572415,5370.441422484582,0.0,10361.820066960354,3174.0087857584804,1908.7396049499512,0.0,3261.4456462744856,4831.68017578125,6970.614681563478,3541.51398074391,0.0,5561.309631306212,1104.6405792236328,3859.77703249926,11799.769790710334,0.0,9084.683144226903,0.0,0.0,3399.715774227414,26121.631923570476,1198.0978549443826,1913.2580137511832,2265.0792083740234,2121.9479839764062,5110.299163818359,0.0
2025-06-18,0.0,6209.726188659668,3293.880314895243,0.0,4480.7972272775805,2676.3060371585016,5443.461777009215,0.0,10470.041233425218,3266.8405361935766,1904.4956302642822,0.0,3302.3107958167093,4831.580078125,6897.7856943571605,3635.157955720799,0.0,5577.3259578170255,1110.6253051757812,3680.9022950001236,12477.938801448545,0.0,9161.163135429611,0.0,0.0,3465.9832435968274,26377.238995041353,1205.327343200479,1925.4877837943786,2311.3518981933594,2123.449096792283,5123.034164428711,0.0
2025-06-19,0.0,6203.687713623047,3296.865246470348,0.0,4484.857749168696,2678.731319691942,5448.394670552007,0.0,10479.52923957073,3269.800964179749,1911.922534942627,0.0,3305.3033671377343,4832.02001953125,6904.036503842948,3638.452154879602,0.0,5582.380159780849,1109.7774505615234,3684.2379479185183,12489.24637487562,0.0,9169.465029394603,0.0,0.0,3469.124135746373,26401.142187025696,1206.4196171452204,1927.2326708983019,2304.741539001465,2125.3733774737884,5126.672836303711,0.0
2025-06-20,0.0,6174.704429626465,3309.6561643851346,0.0,4396.9929040723655,2657.859355884216,5506.734479338629,0.0,10427.509035197,3255.094081473706,1926.7765483856201,0.0,3295.5515507163364,4852.419921875,6655.774988125111,3540.4634341100755,0.0,5580.75170153589,1108.9794921875,3644.7136562295054,12663.27063295837,0.0,9189.937221512198,0.0,0.0,3478.168428006604,26351.42695656573,1209.2687557891331,1917.917713626557,2289.9252166748047,2147.4170710524504,5135.768814086914,0.0
2025-06-23,0.0,6200.065093994141,3313.0448855581926,0.0,4476.130280581419,2709.8793947923696,5504.222275415668,0.0,10813.874631916406,3289.8943614568634,1928.8986377716064,0.0,3390.6320967176,4963.97998046875,6608.590696529136,3498.6118822776007,0.0,5661.581031722017,1127.9312896728516,3720.720031662495,12306.566055986877,0.0,9226.285964306444,0.0,0.0,3436.3892731789383,26521.282819585394,1243.0374026525533,1925.5627794918837,2369.021759033203,2196.2033056315704,5152.141784667969,0.0
2025-06-24,0.0,6173.496734619141,3336.637883731717,0.0,4686.444606870064,2713.2811808866973,5741.222152506234,0.0,10992.28013465472,3421.0258638433734,1905.556266784668,0.0,3465.6642944589257,5013.7001953125,6672.258754250128,3532.6715954255196,0.0,5744.924869092181,1142.5440979003906,3821.881986366352,11742.002499374285,0.0,9233.00539250113,0.0,0.0,3573.91171270248,26693.040633801866,1257.6102720997296,1933.1927789165638,2339.845001220703,2293.869437672838,5153.961120605469,0.0
2025-06-25,0.0,6159.004859924316,3297.0418465460843,0.0,4760.919625185132,2631.438451303686,5650.942459306098,0.0,10801.4810472303,3420.5276987618977,1921.471529006958,0.0,3462.3077402873314,4884.31982421875,6820.43090602874,3562.1252814059276,0.0,5728.1653105107835,1121.796875,3767.6581614252427,11905.081047494637,0.0,9231.660894953704,0.0,0.0,3531.260909587556,26722.743073130412,1263.3360969215937,1918.2924070954323,2308.3886337280273,2251.655463000666,5131.886581420898,0.0
2025-06-26,0.0,6101.037826538086,3324.5598907596977,0.0,4767.5458024517775,2660.449909549236,5711.328222415541,0.0,11042.330692443738,3523.9930964074683,1937.3863830566406,0.0,3456.6525028148317,4871.14013671875,6929.979764682495,3569.2222353352527,0.0,5859.850503246475,1116.1112976074219,3737.016614408385,12090.624819462466,0.0,9246.145316426468,0.0,0.0,3649.1693462099793,26828.535753670098,1264.8344676666966,1927.8386082006546,2316.3784103393555,2292.736425612661,5137.36003112793,0.0
