Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SPSB,SPY,TEX,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-07-07,0.0,0.0,0.0,27400.93445084401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.3375264774077,0.0,0.0,2176.261048247805,0.0,2080.655135871202,0.0,,49862.51241670048,0.0,0.0,2041.0684367689246,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,27156.04904616627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.4984388910816,0.0,0.0,2165.9443162304233,0.0,2063.349259719398,0.0,,49418.443746686695,0.0,0.0,1972.9086212026723,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,27242.151185291004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.238753004378,0.0,0.0,2130.7655282761843,0.0,2067.5327788337563,0.0,,48892.34071977227,0.0,0.0,1945.5062147794833,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,27380.360597645893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.494690536696,0.0,0.0,2101.311127535533,0.0,2066.6517983820813,0.0,,48837.92058997584,0.0,0.0,1996.2692622393515,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0,27557.035882275846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.3496009219525,0.0,0.0,2106.4836064642877,0.0,2075.7308830705006,0.0,,48703.276930556516,0.0,0.0,2008.220769948235,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,0.0,0.0,0.0,27395.90108282405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.013881776482,0.0,0.0,2124.971004795225,0.0,2081.519084712272,0.0,,48206.383130931776,0.0,0.0,1980.328736630563,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,0.0,0.0,0.0,27730.07218203119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.6026139574096,0.0,0.0,2211.79139509784,0.0,2147.350984354489,0.0,,49525.84538303225,0.0,0.0,2049.1109518980484,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-18,0.0,0.0,0.0,27432.663344097135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.9021429085988,0.0,0.0,2146.6550787093,0.0,2121.201627892151,0.0,,48939.832299535556,0.0,0.0,2035.8088378077591,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,0.0,0.0,0.0,27335.806102123926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591.4242511852644,0.0,0.0,2226.9680636841804,0.0,2176.5359811962117,0.0,,50234.95434294455,0.0,0.0,2149.3777562959003,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,0.0,0.0,0.0,27084.688381363958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.413212626445,0.0,0.0,2257.246872558404,0.0,2163.6676014316436,0.0,,50140.640888525755,0.0,0.0,2159.642833312284,0.0,0.0,0.0,0.0,0.0,0.0
